,summary,Impacts,Mitigation,Hazard,Causes,word
heutigen,5.256118444077671,-0.00531918302132415,-0.020842131826770718,0.007561410552547167,0.022959992096163232,heutigen
azteke+n heutig+en,5.256118444077671,-0.00531918302132415,-0.020842131826770718,0.007561410552547167,0.022959992096163232,azteke+n heutig+en
heutig+en mexiko,5.151915601417327,-0.005170250105483454,-0.02126566838385777,0.007649388709017278,0.023213803814415884,heutig+en mexiko
unterwerfen,5.047593465014763,-0.005015374220636622,-0.021703370689647512,0.007740019753199173,0.023475074136639313,unterwerfen
mexiko unter+werf+en,5.047593465014763,-0.005015374220636622,-0.021703370689647512,0.007740019753199173,0.023475074136639313,mexiko unter+werf+en
sah,10.507727227003459,-0.009248670772130122,-0.008593315851702019,0.0049018545010767675,0.015208106159171042,sah
unter+werf+en seh,4.92689658475322,-0.0048284896774584,-0.02222789207826382,0.007848239606368511,0.023786787996881876,unter+werf+en seh
Kampfkraft,4.767350594665147,-0.004567730458435766,-0.022953254811157134,0.007997200150489523,0.02421538026295624,Kampfkraft
seh kampf+kraft,4.767350594665147,-0.004567730458435766,-0.022953254811157134,0.007997200150489523,0.02421538026295624,seh kampf+kraft
entwickelten,4.65120476420583,-0.004367217517673594,-0.023506010416790093,0.008110171089745833,0.024540055487277928,entwickelten
kampf+kraft entwickel+t+en,4.65120476420583,-0.004367217517673594,-0.023506010416790093,0.008110171089745833,0.024540055487277928,kampf+kraft entwickel+t+en
Hochkultu…,4.571998912569465,-0.004224901464532814,-0.023895751337500992,0.008189543400746712,0.024767978046924394,Hochkultu…
entwickel+t+en hochkultu…,4.571998912569465,-0.004224901464532814,-0.023895751337500992,0.008189543400746712,0.024767978046924394,entwickel+t+en hochkultu…
+3483,4.505089883358622,-0.004100945955127053,-0.02423349672729051,0.008258138150593166,0.02496482416898857,+3483
hochkultu… +3483,4.505089883358622,-0.004100945955127053,-0.02423349672729051,0.008258138150593166,0.02496482416898857,hochkultu… +3483
+3483 chars,4.473612308164051,-0.004041399349570143,-0.024395185317330224,0.008290914580608025,0.02505884047992674,+3483 chars
Ausstellung,8.3303878578875,-0.00814846245773101,-0.01224861363554867,0.005717931098224748,0.017601775649381778,Ausstellung
ausstellung jahr+e,12.019325444739778,-0.00981364699340713,-0.006643601588367041,0.00445952359746061,0.013905910965607327,ausstellung jahr+e
erdbeben friaul,10.915248256849466,-0.009413445699578688,-0.008029771319156553,0.004774486430749292,0.014833469483389124,erdbeben friaul
friaul mittwoch,8.912501092222909,-0.008486585806286393,-0.011145052874545362,0.005473440423416252,0.01688591262850615,friaul mittwoch
Geoparkzentrum,7.456429581036154,-0.0075569770990411515,-0.01413769363743525,0.006132497217728928,0.018812991699920664,Geoparkzentrum
mittwoch geopark+zentrum,7.456429581036154,-0.0075569770990411515,-0.01413769363743525,0.006132497217728928,0.018812991699920664,mittwoch geopark+zentrum
Karnische,6.71305422689446,-0.006949434797070071,-0.01602485250513142,0.006541505787017946,0.020004570850076803,Karnische
geopark+zentrum karnisch+e,6.71305422689446,-0.006949434797070071,-0.01602485250513142,0.006541505787017946,0.020004570850076803,geopark+zentrum karnisch+e
karnisch+e alpen,6.793939685171764,-0.007021229334774163,-0.015804577316559813,0.006494034592836212,0.019866450598766204,karnisch+e alpen
Sonderausstellung,7.335193501949027,-0.007465317662498178,-0.014425807763720707,0.006195276914881241,0.018996114115255265,Sonderausstellung
alpen sonderausstellung,7.335193501949027,-0.007465317662498178,-0.014425807763720707,0.006195276914881241,0.018996114115255265,alpen sonderausstellung
sonderausstellung gedenk+en,9.357693878037542,-0.008720974306054667,-0.010369787666661134,0.00530069133396174,0.01637944266314461,sonderausstellung gedenk+en
gedenk+en erdbeben,17.058758064589817,-0.011092397463646656,-0.0020534458379832337,0.00340080333491358,0.010777076796531379,gedenk+en erdbeben
1976,10.915248256849466,-0.009413445699578688,-0.008029771319156553,0.004774486430749292,0.014833469483389124,1976
erdbeben 1976,10.915248256849466,-0.009413445699578688,-0.008029771319156553,0.004774486430749292,0.014833469483389124,erdbeben 1976
1976 friaul,10.915248256849466,-0.009413445699578688,-0.008029771319156553,0.004774486430749292,0.014833469483389124,1976 friaul
eröffnet,8.3303878578875,-0.00814846245773101,-0.01224861363554867,0.005717931098224748,0.017601775649381778,eröffnet
friaul eröffn+et,8.3303878578875,-0.00814846245773101,-0.01224861363554867,0.005717931098224748,0.017601775649381778,friaul eröffn+et
eröffn+et werd+en,7.5869487506289355,-0.00765278761941571,-0.013835217865710079,0.006066459325568232,0.018620279567135915,eröffn+et werd+en
Mai,15.822695055524944,0.007590370567015453,-0.01255674415903372,0.004863249303301366,0.0020470387451307225,Mai
mai beb+te,6.674208155196562,-0.006914403680417832,-0.01613207118304721,0.006564586318716701,0.020071707700700117,mai beb+te
beb+te genau,6.365022086326329,-0.0066219785946480675,-0.017020474664945676,0.006755170874596577,0.020625643782774386,beb+te genau
20.59,6.191619002073647,-0.006446508635318271,-0.017547977041598876,0.006867774071753101,0.02095255415709937,20.59
genau 20.59,6.191619002073647,-0.006446508635318271,-0.017547977041598876,0.006867774071753101,0.02095255415709937,genau 20.59
20.59 uhr,6.038362767223085,-0.006283843162677488,-0.01803331788669498,0.006971006956444349,0.021252013828397205,20.59 uhr
erde kärnten,5.5980466934351005,-0.005771456960574683,-0.019539684207511593,0.007289138319867938,0.02217333965142834,erde kärnten
kärnten stärke,5.345790114418541,-0.008016785293321716,-0.02313473466682138,0.015463107798226834,0.020186944419439076,kärnten stärke
Mercalli,5.085709683749798,-0.0163975645315741,-0.03319911113276978,0.042186734009983136,0.012113020130009188,Mercalli
stärke mercalli,5.085709683749798,-0.0163975645315741,-0.03319911113276978,0.042186734009983136,0.012113020130009188,stärke mercalli
mercalli skala,5.023211035439912,-0.01807089038514272,-0.03794535268475151,0.052637147383280895,0.007945512695848622,mercalli skala
ka…,4.942515847064071,-0.017209971101522482,-0.05106610159199955,0.07622834982829503,-0.0041725688566987525,ka…
friaul ka…,4.942515847064071,-0.017209971101522482,-0.05106610159199955,0.07622834982829503,-0.0041725688566987525,friaul ka…
ka… der,4.929654630209678,-0.017545396031204065,-0.054858909494846314,0.08348449526396907,-0.007744633214805824,ka… der
beben nachbeben,4.911022665268768,-0.020542196816324,-0.06781044436630507,0.10948080697623289,-0.02011542194695137,beben nachbeben
nachbeben erneut,5.005419608486411,-0.04636346702216429,-0.11185135077199825,0.2044295553540067,-0.0632799193711428,nachbeben erneut
beben september,4.7849711714791034,-0.0003296673948105297,-0.09633485104611406,0.1399067203368405,-0.04671436716825934,beben september
hinterließen,4.695281500211432,0.02363837403771499,-0.0886374652565465,0.10444263379933458,-0.03861407481604859,hinterließen
september hinterlass+en,4.695281500211432,0.02363837403771499,-0.0886374652565465,0.10444263379933458,-0.03861407481604859,september hinterlass+en
hinterlass+en schutt,4.62269600992834,0.05205287275977231,-0.08683267828254651,0.07337308274806144,-0.03631170067618454,hinterlass+en schutt
schutt zerstörung,4.594987252145619,0.07121719712466602,-0.08887894113607886,0.05752806498296857,-0.038065267208574845,schutt zerstörung
zerstörung 1.000,4.579331419944161,0.10756363991200564,-0.0970088055645425,0.033867033260902304,-0.04577377842796876,zerstörung 1.000
1.000 tod+es+opfer,4.588654174979212,0.13263186871686802,-0.10458566895817291,0.020124406071243793,-0.05314741652152975,1.000 tod+es+opfer
tod+es+opfer 3.000,4.697276357992973,0.2223025801051238,-0.13864600596371407,-0.02405834597260314,-0.08681514701944927,tod+es+opfer 3.000
3.000 verletz+t+e,8.583804639779737,0.3862459244402582,-0.19793879941478307,-0.1363126155758622,-0.16376658989785703,3.000 verletz+t+e
Summe,4.452618840190893,0.15150347355026517,-0.10417558207449878,-0.003529582010181061,-0.05163913442877274,Summe
verletz+t+e summe,4.452618840190893,0.15150347355026517,-0.10417558207449878,-0.003529582010181061,-0.05163913442877274,verletz+t+e summe
summe 100.000,4.390001532956724,0.12985172649299384,-0.0946966533904781,0.0031179013307104492,-0.04198537930308113,summe 100.000
Obdachlose,4.324993917075167,0.10967719891455006,-0.08585908133397366,0.008560283923293749,-0.03292019080502549,Obdachlose
100.000 obdachlos+e,4.324993917075167,0.10967719891455006,-0.08585908133397366,0.008560283923293749,-0.03292019080502549,100.000 obdachlos+e
was mai,4.211578800743892,0.08080961639366907,-0.07303079349139632,0.0147043500692852,-0.019574785687311733,was mai
mai zerstör+t,4.142730888003277,0.06706964401743747,-0.06676523301555734,0.016734595468044396,-0.01292243038779245,mai zerstör+t
zerstör+t +2764,4.076867882067313,0.05622733560700665,-0.061709046827201415,0.017807659756707454,-0.00744862139477131,zerstör+t +2764
mühsame,2.297898327766217,-0.1334320344609961,0.25426214305008815,-0.12706846005061362,-0.10198515076486049,mühsame
istanbul+s mühsam+e,2.297898327766217,-0.1334320344609961,0.25426214305008815,-0.12706846005061362,-0.10198515076486049,istanbul+s mühsam+e
Stadterneuerung,2.305960322144768,-0.13693431514869153,0.2603360248891194,-0.13057074073830896,-0.10548743145255576,Stadterneuerung
mühsam+e stadt+erneuerung,2.305960322144768,-0.13693431514869153,0.2603360248891194,-0.13057074073830896,-0.10548743145255576,mühsam+e stadt+erneuerung
stadt+erneuerung warum,2.326837400436149,-0.14594710649529533,0.2757033695612705,-0.13958353208491284,-0.11450022279915961,stadt+erneuerung warum
warum geb+en,2.334824502668833,-0.14937382864476084,0.28144896446950085,-0.14301025423437844,-0.11792694494862517,warum geb+en
geb+en wohnung+en,2.3683318565410927,-0.16362294912827988,0.30478808281545183,-0.15725937471789744,-0.13217606543214425,geb+en wohnung+en
wohnung+en zurück,2.4021114098649354,-0.17778520451257596,0.3271412045870195,-0.17142163010219347,-0.14633832081644027,wohnung+en zurück
zurück viel+e,2.425855536014265,-0.18762136033225385,0.34219686535976707,-0.1812577859218714,-0.1561744766361182,zurück viel+e
haus+er türkisch+en,2.950298084951615,-0.38334331079837747,0.5802071460637785,-0.3769797363879949,-0.3518964271022418,haus+er türkisch+en
baufällig,3.328033658757247,-0.5038187365222032,0.6856475335945841,-0.49745516211182067,-0.47237185282606736,baufällig
metropole baufällig,3.328033658757247,-0.5038187365222032,0.6856475335945841,-0.49745516211182067,-0.47237185282606736,metropole baufällig
baufällig erdbebensich+er,4.973033978333176,-0.9054672120768485,0.9156031128503374,-0.8991036376664661,-0.874020328380713,baufällig erdbebensich+er
Sanierungsprogramm,3.328033658757247,-0.5038187365222032,0.6856475335945841,-0.49745516211182067,-0.47237185282606736,Sanierungsprogramm
ein sanierung+s+programm,3.328033658757247,-0.5038187365222032,0.6856475335945841,-0.49745516211182067,-0.47237185282606736,ein sanierung+s+programm
sanierung+s+programm abhilfe,2.5088624007414855,-0.22126652341427977,0.3910022448721409,-0.21490294900389728,-0.1898196397181441,sanierung+s+programm abhilfe
schaffen,2.4732301493098037,-0.20696214883815417,0.3707424789204008,-0.20059857442777188,-0.17551526514201862,schaffen
abhilfe schaff+en,2.4732301493098037,-0.20696214883815417,0.3707424789204008,-0.20059857442777188,-0.17551526514201862,abhilfe schaff+en
doch oft,2.423002953276993,-0.18644476049018321,0.3404155425021109,-0.1800811860798007,-0.1549978767940476,doch oft
scheitern,2.812532802690862,-0.33552253044661356,0.5310279274034604,-0.32915895603623113,-0.30407564675047793,scheitern
oft scheiter+n,2.812532802690862,-0.33552253044661356,0.5310279274034604,-0.32915895603623113,-0.30407564675047793,oft scheiter+n
Projekte,2.7469720184267508,-0.3119363206365772,0.5049257812546653,-0.30557274622619474,-0.2804894369404416,Projekte
scheiter+n projekt+e,2.7469720184267508,-0.3119363206365772,0.5049257812546653,-0.30557274622619474,-0.2804894369404416,scheiter+n projekt+e
projekt+e schaden,2.352765562311817,-0.15702857105995266,0.2940958925280722,-0.1506649966495701,-0.12558168736381692,projekt+e schaden
schaden wohnung+s+eigentümer,2.334824502668833,-0.14937382864476084,0.28144896446950085,-0.14301025423437844,-0.11792694494862517,schaden wohnung+s+eigentümer
Wohnblocks,2.5167235732339592,-0.22439498602333866,0.3953410792161451,-0.21803141161295625,-0.192948102327203,Wohnblocks
modern+e wohn+block+s,2.5167235732339592,-0.22439498602333866,0.3953410792161451,-0.21803141161295625,-0.192948102327203,modern+e wohn+block+s
wohn+block+s gruppier+en,2.502861791238528,-0.2188718934863291,0.38765915536560364,-0.2125083190759467,-0.1874250097901934,wohn+block+s gruppier+en
Wirklichke…,2.203505472648874,-0.09148658871839888,0.17668068243632046,-0.08512301430801633,-0.06003970502226307,Wirklichke…
+140,2.199645790429184,-0.0897334428564239,0.17322882149200197,-0.08336986844604134,-0.058286559160288194,+140
wirklichke… +140,2.199645790429184,-0.0897334428564239,0.17322882149200197,-0.08336986844604134,-0.058286559160288194,wirklichke… +140
+140 char+s,2.1982188907011175,-0.08908453713439982,0.17194658959307807,-0.08272096272401744,-0.05763765343826418,+140 char+s
bau+unternehmer vertrau+t,2.2969353265564636,-0.13301286750249383,0.25353128668815456,-0.12664929309211137,-0.1015659838063581,bau+unternehmer vertrau+t
vertrau+t obdachlos,2.312462269233229,-0.13974997406919976,0.26517723013286093,-0.13338639965881718,-0.10830309037306413,vertrau+t obdachlos
obdachlos wie,2.3255618243526284,-0.14539875453586468,0.2747790387752022,-0.1390351801254821,-0.11395187083972903,obdachlos wie
wie istanbul,2.3307574945050376,-0.14763041948535063,0.27853237110244217,-0.1412668450749682,-0.11618353578921488,wie istanbul
Sanierung,2.3543966245193264,-0.15772158405081638,0.29522827419881637,-0.15135800964043386,-0.1262747003546806,Sanierung
istanbul sanierung,2.3543966245193264,-0.15772158405081638,0.29522827419881637,-0.15135800964043386,-0.1262747003546806,istanbul sanierung
sanierung alt+er,2.3720855168237738,-0.16520663291456586,0.3073285479527018,-0.1588430585041833,-0.13375974921843012,sanierung alt+er
alt+er haus+er,2.384089945311001,-0.1702545770343446,0.31535684911692297,-0.16389100262396214,-0.13880769333820908,alt+er haus+er
haus+er scheiter+t,2.399716214459507,-0.17678758619244073,0.3255931040991119,-0.17042401178205824,-0.145340702496305,haus+er scheiter+t
scheiter+t viel+e,2.425855536014265,-0.18762136033225385,0.34219686535976707,-0.1812577859218714,-0.1561744766361182,scheiter+t viel+e
sanierung+s+programm helf+en,2.5088624007414855,-0.22126652341427977,0.3910022448721409,-0.21490294900389728,-0.1898196397181441,sanierung+s+programm helf+en
helf+en oft,2.4510266328881385,-0.19794407042348727,0.35760237727902294,-0.19158049601310487,-0.16649718672735167,helf+en oft
Bau-Projekt,2.336214436329823,-0.14996895693213563,0.28244146462983305,-0.1436053825217532,-0.11852207323599998,Bau-Projekt
seh+t bau+-+projekt,2.336214436329823,-0.14996895693213563,0.28244146462983305,-0.1436053825217532,-0.11852207323599998,seh+t bau+-+projekt
bau+-+projekt marmara,2.320607066788348,-0.14326591797368546,0.27117082804487574,-0.1369023435633029,-0.11181903427754969,bau+-+projekt marmara
de… +156,2.2144111597614096,-0.09642362586577033,0.1863058470555489,-0.09006005145538772,-0.0649767421696346,de… +156
+156 chars,2.212645119733553,-0.09562578639410271,0.18475986194741617,-0.08926221198372027,-0.06417890269796707,+156 chars
Gnädige,8.248733306720483,-0.00809779446671168,-0.012412486551426667,0.005754093109577996,0.01770756147840058,Gnädige
gnädig+e natur,8.337062125786849,-0.008152566378628007,-0.012235323540420305,0.0057149967185483996,0.01759319052492983,gnädig+e natur
natur munich,6.430550105104585,-0.006686061073382942,-0.01682679127576958,0.0067137214637340995,0.020505237567130425,natur munich
munich hoch+er,9.653249441952397,-0.00886651785351784,-0.00988412449376176,0.005192064138841154,0.016060692346756295,munich hoch+er
Gewinn,9.804920124034757,-0.008938359501493836,-0.009643189333874919,0.005138059310354225,0.01590214570051426,Gewinn
hoch+er gewinn,9.804920124034757,-0.008938359501493836,-0.009643189333874919,0.005138059310354225,0.01590214570051426,hoch+er gewinn
gewinn dank,9.998075517560133,-0.009027225499888821,-0.009344054178063464,0.005070903616667496,0.015704919952356518,gewinn dank
ausgebliebener,10.148596370960675,-0.009094531357403365,-0.009116679286552722,0.005019780416249249,0.015554726855371969,ausgebliebener
dank aus+ge+bleib+en+er,10.148596370960675,-0.009094531357403365,-0.009116679286552722,0.005019780416249249,0.015554726855371969,dank aus+ge+bleib+en+er
aus+ge+bleib+en+er katastrophe+n,10.683104451453644,-0.009320840439348181,-0.00834700658330817,0.004846234718144677,0.015044541002173888,aus+ge+bleib+en+er katastrophe+n
katastrophe+n hier,4.717623682063906,-0.004483034892207785,-0.023187260519963598,0.008045083009782626,0.02435303309331972,katastrophe+n hier
thema gnädig+e,4.328593517378237,-0.003756297924238529,-0.025164391636341026,0.008446295107786845,0.025504163003343232,thema gnädig+e
sie munich,5.502016723174805,-0.0056497113968758195,-0.019892735104106895,0.007363199113698715,0.022387489502059047,sie munich
Jahresauftakt,15.479483020785782,-0.01076221223349215,-0.0032613837694213162,0.0036816254491096575,0.011608532582243095,Jahresauftakt
ein jahr+es+auftakt,11.909875662231055,-0.009776657946058096,-0.006772751919292608,0.0044889673500918435,0.013992689191573933,ein jahr+es+auftakt
jahr+es+auftakt groß+e,15.070163068707886,-0.010668037108814433,-0.0036030918737942866,0.0037607907284904077,0.011842731179051257,jahr+es+auftakt groß+e
verheerend+en sturm,12.372838805993146,-0.009929524028830319,-0.006237654940155356,0.004366846539157137,0.013632679871394457,verheerend+en sturm
sturm rückversicherer,10.992655132863742,-0.009443614198422615,-0.007926137509461827,0.004751020573323625,0.014764418383301284,sturm rückversicherer
Gewinnsprung,9.237766103219961,-0.008659703639058323,-0.010573263289421602,0.00534610908875012,0.01651265187671587,Gewinnsprung
munich gewinn+sprung,9.237766103219961,-0.008659703639058323,-0.010573263289421602,0.00534610908875012,0.01651265187671587,munich gewinn+sprung
beschert,8.78226683043973,-0.008414248909689555,-0.011382611380520977,0.005526211936312004,0.017040520735061192,beschert
gewinn+sprung bescher+t,8.78226683043973,-0.008414248909689555,-0.011382611380520977,0.005526211936312004,0.017040520735061192,gewinn+sprung bescher+t
bescher+t erst+en,8.407779781484582,-0.008195707329259476,-0.012095462024910643,0.005684101179267043,0.017502789403840865,bescher+t erst+en
Quartal,8.231716811089921,-0.008087127117651744,-0.012446938009784003,0.0057616907830056975,0.017729784003822736,Quartal
erst+en quartal,8.231716811089921,-0.008087127117651744,-0.012446938009784003,0.0057616907830056975,0.017729784003822736,erst+en quartal
quartal steig,8.048321032439258,-0.007969707488575785,-0.012825026100851941,0.0058449623283480575,0.017973273139709832,quartal steig
Nettogewinn,7.841670964162999,-0.007831751323626632,-0.013266600904066065,0.005941961479524906,0.0182567325734722,Nettogewinn
steig netto+gewinn,7.841670964162999,-0.007831751323626632,-0.013266600904066065,0.005941961479524906,0.0182567325734722,steig netto+gewinn
netto+gewinn vergleich,7.570084910318135,-0.00764057050130295,-0.013873862533491911,0.006074903734967639,0.01864492697080925,netto+gewinn vergleich
zum…,7.40993952976301,-0.00752213905261934,-0.01424734478877712,0.006156404205022715,0.018882735530955957,zum…
vergleich zum…,7.40993952976301,-0.00752213905261934,-0.01424734478877712,0.006156404205022715,0.018882735530955957,vergleich zum…
zum… +2355,4.83569220174418,-0.0046814255539334385,-0.022637904008566655,0.00793253909553037,0.02402940344612815,zum… +2355
+2355 chars,4.789554128857516,-0.004605007071664983,-0.02285001751342027,0.007976048708256776,0.02415455631212763,+2355 chars
Versicherungen,4.589619217506786,-0.004256968032175952,-0.023808119928867513,0.008171717225532714,0.0247168028728139,Versicherungen
katastrophe+n versicherung+en,4.589619217506786,-0.004256968032175952,-0.023808119928867513,0.008171717225532714,0.0247168028728139,katastrophe+n versicherung+en
versicherung+en leb+en,4.683770604075305,-0.004424395635048906,-0.023348824452921125,0.008078093540968827,0.02444789793092875,versicherung+en leb+en
Geschäft,4.752852438645188,-0.004543211301080298,-0.023021078387062875,0.008011087049018104,0.0242553079549788,Geschäft
leb+en geschäft,4.752852438645188,-0.004543211301080298,-0.023021078387062875,0.008011087049018104,0.0242553079549788,leb+en geschäft
Krankheit,4.851612402256014,-0.004707473855174123,-0.022565456017669225,0.007917662409915162,0.023986600792604517,Krankheit
geschäft krankheit,4.851612402256014,-0.004707473855174123,-0.022565456017669225,0.007917662409915162,0.023986600792604517,geschäft krankheit
Unfällen,4.944491832284911,-0.004856270100483952,-0.022150170822680372,0.007832230770776554,0.023740694557919443,Unfällen
krankheit unfall+en,4.944491832284911,-0.004856270100483952,-0.022150170822680372,0.007832230770776554,0.023740694557919443,krankheit unfall+en
unfall+en katastrophe+n,4.515864164802156,-0.004121144511680727,-0.0241785688358828,0.008246994420812935,0.024932853148062158,unfall+en katastrophe+n
der munich,5.268379677419099,-0.0053363447672809955,-0.020793159383486675,0.0075512200938963325,0.022930581265131502,der munich
munich profitier+t,5.399587993520262,-0.005515435219126806,-0.02028001455624435,0.007444220728967943,0.02262161983394941,munich profitier+t
profitier+t weitgehend,5.740102860835195,-0.00594464427581901,-0.019034274008168532,0.007182785142744998,0.021865592555245394,profitier+t weitgehend
katastrophenfreien,5.968104676573805,-0.0062067343809989375,-0.018262168894472467,0.007019560413514532,0.02139277605548299,katastrophenfreien
weitgehend katastrophe+n+frei+en,5.968104676573805,-0.0062067343809989375,-0.018262168894472467,0.007019560413514532,0.02139277605548299,weitgehend katastrophe+n+frei+en
katastrophe+n+frei+en jahr+es+auftakt,6.494188255017536,-0.006747180801732206,-0.01664154078896677,0.006674024229071367,0.02038988619848408,katastrophe+n+frei+en jahr+es+auftakt
+2413,4.83569220174418,-0.0046814255539334385,-0.022637904008566655,0.00793253909553037,0.02402940344612815,+2413
zum… +2413,4.83569220174418,-0.0046814255539334385,-0.022637904008566655,0.00793253909553037,0.02402940344612815,zum… +2413
+2413 chars,4.789554128857516,-0.004605007071664983,-0.02285001751342027,0.007976048708256776,0.02415455631212763,+2413 chars
million+en+metropole teheran,16.69417055523795,-0.011020443548275562,-0.002317971479246524,0.0034624278412280947,0.01095962419933276,million+en+metropole teheran
teheran zuletzt,7.2221734528028705,-0.007377445058633835,-0.014700872321553907,0.006255100897894738,0.019170540323708,teheran zuletzt
zuletzt herrsch+te,6.836080077567853,-0.0070580336667961764,-0.01569137636448836,0.006469610900847426,0.019795369813975103,zuletzt herrsch+te
herrsch+te mensch+en,6.219005324183135,-0.006474809431526389,-0.017463177932323295,0.006849700676289365,0.020900102181976285,herrsch+te mensch+en
mensch+en iran,5.923362157064017,-0.006156759975868543,-0.01841007398158069,0.007050898005934247,0.02148359924618707,mensch+en iran
iran sorge,5.818141119582921,-0.006036468135857803,-0.01876476819985181,0.007125913995009987,0.021700921575409496,iran sorge
sorge wegen,5.7029292218867855,-0.005900092296811779,-0.019164649789573305,0.007210257343716866,0.02194511202282655,sorge wegen
wegen angriff+e,5.53312187008058,-0.005689574308812964,-0.019777337870556123,0.007339012782188969,0.022317567787007848,wegen angriff+e
angriff+e usa,5.666900260507496,-0.005856398962502852,-0.019292269685948507,0.007237123730947455,0.02202286113130474,angriff+e usa
usa israel+s,5.818141119582921,-0.006036468135857803,-0.01876476819985181,0.007125913995009987,0.021700921575409496,usa israel+s
seit fünf,6.138497964512375,-0.006390961666893468,-0.017714105004507437,0.006903149824868357,0.021055199467367797,seit fünf
fünf woche+n,6.275528997626852,-0.006532513111796495,-0.01728994540008508,0.006812745654296975,0.020792830147361278,fünf woche+n
woche+n gelt,6.494188255017536,-0.006747180801732206,-0.01664154078896677,0.006674024229071367,0.02038988619848408,woche+n gelt
gelt waffe+n+ruhe,6.879425332955219,-0.007095471887145841,-0.015576029969112153,0.0064447048620854056,0.01972287227977169,gelt waffe+n+ruhe
nacht schreck+t,9.051146319204905,-0.008561658190091002,-0.010897662514327099,0.0054184034058887415,0.016724612615598253,nacht schreck+t
schreck+t erdbeben,17.058758064589817,-0.011092397463646656,-0.0020534458379832337,0.00340080333491358,0.010777076796531379,schreck+t erdbeben
erdbeben bewohner,16.658056034990928,-0.011013185254145932,-0.00234461574485952,0.0034686310400666946,0.010977996874449643,erdbeben bewohner
iranischen,11.88009286607161,-0.009766498170704936,-0.006808188964833286,0.004497042814075993,0.014016487258160388,iranischen
iranisch+en million+en+metropole,10.890561150036078,-0.009403750796698265,-0.008063045049137067,0.0047820177794394925,0.014855629458793054,iranisch+en million+en+metropole
teheran kurz,6.334532114833558,-0.006591754274841167,-0.01711163147313039,0.006774659523350184,0.02068224330356077,teheran kurz
ort+s+zeit erde,13.55958831316511,-0.01028288867473573,-0.0049871768933667454,0.004080157753031489,0.012786633217461011,ort+s+zeit erde
staatlicher,14.179413063972511,-0.01044867022638946,-0.004394083179109255,0.003943563237028482,0.0123831012988002,staatlicher
iran+s staatlich+er,6.24696836029327,-0.006503474295042984,-0.017377178788569512,0.006831360456938318,0.020846868457124898,iran+s staatlich+er
Sender,5.94553232913698,-0.006181608436818383,-0.01833657260496164,0.007035328948682507,0.021438479488497184,Sender
staatlich+er sender,5.94553232913698,-0.006181608436818383,-0.01833657260496164,0.007035328948682507,0.021438479488497184,staatlich+er sender
Iri…,5.798148726663124,-0.006013160301349418,-0.018833279159331577,0.007140381667762317,0.021742819883284557,Iri…
sender iri…,5.798148726663124,-0.006013160301349418,-0.018833279159331577,0.007140381667762317,0.021742819883284557,sender iri…
+316,5.684775410877874,-0.005878140428031037,-0.01922879704031806,0.007223764651648946,0.021984203137990665,+316
iri… +316,5.684775410877874,-0.005878140428031037,-0.01922879704031806,0.007223764651648946,0.021984203137990665,iri… +316
+316 chars,5.5980466934351005,-0.005771456960574683,-0.019539684207511593,0.007289138319867938,0.02217333965142834,+316 chars
erschütter+te teheran,8.543819945080275,-0.008276980641853188,-0.011831209689762768,0.0056256535876272355,0.017331720857173084,erschütter+te teheran
teheran nan,7.802988937106901,-0.007805227358789623,-0.013351174438873195,0.005960507916786516,0.018310909602787653,teheran nan
nan iranisch+en,7.116467625154592,-0.007293042207906275,-0.014964025688909617,0.006312231250982855,0.019337044264485573,nan iranisch+en
teheran gestern,6.038362767223085,-0.006283843162677488,-0.01803331788669498,0.006971006956444349,0.021252013828397205,teheran gestern
gestern kurz,6.334532114833558,-0.006591754274841167,-0.01711163147313039,0.006774659523350184,0.02068224330356077,gestern kurz
Sende…,6.0145065263202016,-0.006257844897664061,-0.01811056497289249,0.006987404710042503,0.02129955878559465,Sende…
staatlich+e sende…,6.0145065263202016,-0.006257844897664061,-0.01811056497289249,0.006987404710042503,0.02129955878559465,staatlich+e sende…
+328,5.8384707088776375,-0.006060018927960687,-0.018695472488864,0.007111273340131109,0.021658517451031485,+328
sende… +328,5.8384707088776375,-0.006060018927960687,-0.018695472488864,0.007111273340131109,0.021658517451031485,sende… +328
+328 char+s,5.740102860835195,-0.00594464427581901,-0.019034274008168532,0.007182785142744998,0.021865592555245394,+328 char+s
Antiochia,11.696346780943548,-0.009702899737395857,-0.007029659285885331,0.004547477714352069,0.014165093589502884,Antiochia
untergang antiochia,6.038362767223085,-0.006283843162677488,-0.01803331788669498,0.006971006956444349,0.021252013828397205,untergang antiochia
Gottes,13.632734395397867,-0.010303066896481887,-0.0049152056332387225,0.004063603078513146,0.012737741329738355,Gottes
antiochia gott+es,6.334532114833558,-0.006591754274841167,-0.01711163147313039,0.006774659523350184,0.02068224330356077,antiochia gott+es
Zorn,6.563514032507431,-0.0068125508928292035,-0.016442840672871457,0.0066313879251465035,0.020265956549412958,Zorn
gott+es zorn,6.563514032507431,-0.0068125508928292035,-0.016442840672871457,0.0066313879251465035,0.020265956549412958,gott+es zorn
Himmelfahrtstag,6.879425332955219,-0.007095471887145841,-0.015576029969112153,0.0064447048620854056,0.01972287227977169,Himmelfahrtstag
zorn himmel+fahrt+s+tag,6.879425332955219,-0.007095471887145841,-0.015576029969112153,0.0064447048620854056,0.01972287227977169,zorn himmel+fahrt+s+tag
